Player ID,Date,Team,Opponent,Rebounds,Predicted Rebounds (Linear Model),Predicted Rebounds (Random Forest)
hartjo01,2023-11-08,NYK,SAS,5.0,7.440917013187944,7.08
hartjo01,2023-11-12,NYK,CHO,4.0,3.408681701389415,3.49
hartjo01,2023-11-13,NYK,BOS,9.0,7.026904619286908,6.76
hartjo01,2023-11-15,NYK,ATL,8.0,6.054315886733826,5.7
hartjo01,2023-11-17,NYK,WAS,5.0,7.075667620015077,7.72
hartjo01,2023-11-18,NYK,CHO,6.0,6.987276195036395,7.42
hartjo01,2023-11-20,NYK,MIN,2.0,3.3958854754988885,2.91
hartjo01,2023-11-24,NYK,MIA,8.0,6.9689376382218375,6.52
hartjo01,2023-11-26,NYK,PHO,3.0,2.4513554209951773,2.63
hartjo01,2023-11-28,NYK,CHO,6.0,6.9698158857439125,7.12
hartjo01,2023-11-30,NYK,DET,7.0,4.931313887436287,4.66
hartjo01,2023-12-01,NYK,TOR,8.0,6.958287910500099,6.81
hartjo01,2023-12-05,NYK,MIL,4.0,5.484824851758029,5.01
hartjo01,2023-12-08,NYK,BOS,6.0,6.974761598105454,7.06
hartjo01,2023-12-11,NYK,TOR,7.0,5.399047651086533,4.93
hartjo01,2023-12-13,NYK,UTA,2.0,3.909817902049981,3.37
hartjo01,2023-12-15,NYK,PHO,2.0,4.44958616282441,4.64
hartjo01,2023-12-16,NYK,LAC,1.0,1.4429319121112685,1.61
hartjo01,2023-12-18,NYK,LAL,5.0,3.5010057981054308,3.52
hartjo01,2023-12-20,NYK,BRK,13.0,7.229964600974297,8.13
hartjo01,2023-12-23,NYK,MIL,2.0,3.7475667346002806,3.85
hartjo01,2023-12-25,NYK,MIL,9.0,11.192476232066012,10.9
hartjo01,2023-12-27,NYK,OKC,7.0,4.431413891195966,3.54
hartjo01,2023-12-29,NYK,ORL,4.0,6.485554187848114,6.93
hartjo01,2023-12-30,NYK,IND,10.0,8.52632703136107,8.82
hartjo01,2024-01-01,NYK,MIN,11.0,7.472548617185662,7.36
hartjo01,2024-01-03,NYK,CHI,5.0,7.590099039090561,7.0
hartjo01,2024-01-05,NYK,PHI,15.0,13.010179181081279,12.73
hartjo01,2024-01-06,NYK,WAS,4.0,4.361119994331887,3.98
hartjo01,2024-01-09,NYK,POR,7.0,11.094086884592176,12.63
hartjo01,2024-01-11,NYK,DAL,4.0,3.9589702637922355,3.82
hartjo01,2024-01-13,NYK,MEM,7.0,6.915323229449625,6.89
hartjo01,2024-01-15,NYK,ORL,6.0,4.972434510813096,4.89
hartjo01,2024-01-17,NYK,HOU,14.0,10.61674016725318,10.72
hartjo01,2024-01-20,NYK,TOR,9.0,7.635128460102052,7.78
hartjo01,2024-01-23,NYK,BRK,5.0,9.637505438498943,11.13
hartjo01,2024-01-25,NYK,DEN,7.0,7.986396446788864,8.32
hartjo01,2024-01-27,NYK,MIA,9.0,6.8620924915027155,6.34
hartjo01,2024-01-29,NYK,CHO,12.0,9.509382100893056,9.32
hartjo01,2024-01-30,NYK,UTA,10.0,9.528531434234875,9.32
hartjo01,2024-02-01,NYK,IND,12.0,12.025252802565175,11.77
hartjo01,2024-02-03,NYK,LAL,11.0,10.44740446733816,10.81
hartjo01,2024-02-06,NYK,MEM,10.0,10.9431842978759,11.43
hartjo01,2024-02-08,NYK,DAL,10.0,10.448381094173715,10.69
hartjo01,2024-02-10,NYK,IND,10.0,9.927472880732907,9.63
hartjo01,2024-02-12,NYK,HOU,11.0,10.456768786272885,10.62
hartjo01,2024-02-14,NYK,ORL,3.0,6.335153157814032,7.0
hartjo01,2024-02-22,NYK,PHI,12.0,11.384560956150663,10.45
hartjo01,2024-02-24,NYK,BOS,8.0,5.30970854587598,5.98
hartjo01,2024-02-26,NYK,DET,8.0,9.994768398026238,10.5
hartjo01,2024-02-27,NYK,NOP,10.0,8.946351712617888,8.54
hartjo01,2024-02-29,NYK,GSW,18.0,13.070903288511792,10.24
hartjo01,2024-03-03,NYK,CLE,19.0,14.77571150310604,14.53
hartjo01,2024-03-05,NYK,ATL,8.0,13.243949574720578,13.09
hartjo01,2024-03-08,NYK,ORL,7.0,13.079821727889644,16.49
hartjo01,2024-03-10,NYK,PHI,11.0,9.349917891456858,9.22
hartjo01,2024-03-12,NYK,PHI,19.0,13.058369244078193,13.08
hartjo01,2024-03-14,NYK,POR,15.0,13.185189163464013,12.9
hartjo01,2024-03-16,NYK,SAC,13.0,16.087270715558418,15.15
hartjo01,2024-03-18,NYK,GSW,11.0,12.949731726471283,12.25
hartjo01,2024-03-21,NYK,DEN,3.0,7.733043368208591,9.11
hartjo01,2024-03-23,NYK,BRK,13.0,11.746285388848108,10.95
hartjo01,2024-03-25,NYK,DET,14.0,8.277164689500964,6.77
hartjo01,2024-03-27,NYK,TOR,6.0,9.416020611054412,8.66
hartjo01,2024-03-29,NYK,SAS,12.0,12.850889081601045,12.7
hartjo01,2024-03-31,NYK,OKC,15.0,10.314880054825052,10.17
hartjo01,2024-04-02,NYK,MIA,6.0,8.842881449901157,9.62
hartjo01,2024-04-04,NYK,SAC,9.0,11.980715525639125,13.54
hartjo01,2024-04-05,NYK,CHI,1.0,3.226901592235152,3.9
hartjo01,2024-04-07,NYK,MIL,9.0,8.831506062327472,8.07
hartjo01,2024-04-09,NYK,CHI,13.0,6.875357609501802,7.45
hartjo01,2024-04-11,NYK,BOS,16.0,12.625206646904493,11.93
hartjo01,2024-04-12,NYK,BRK,7.0,10.117831880021422,10.71
hartjo01,2024-04-14,NYK,CHI,10.0,13.037815121454479,12.38
harteis01,2023-10-25,NYK,BOS,8.0,5.323074990933106,3.94
harteis01,2023-10-27,NYK,ATL,2.0,2.0041144644930995,2.06
harteis01,2023-10-28,NYK,NOP,3.0,5.534508255197987,5.16
harteis01,2023-10-31,NYK,CLE,7.0,4.497198801523996,3.73
harteis01,2023-11-01,NYK,CLE,6.0,4.411329472938378,3.88
harteis01,2023-11-03,NYK,MIL,3.0,5.120583212264337,4.32
harteis01,2023-11-06,NYK,LAC,3.0,4.5810189895132245,3.61
harteis01,2023-11-08,NYK,SAS,3.0,3.0059413995716198,3.05
harteis01,2023-11-12,NYK,CHO,6.0,4.580549192638282,3.93
harteis01,2023-11-13,NYK,BOS,3.0,3.0760643122566544,3.01
harteis01,2023-11-15,NYK,ATL,4.0,5.091610758477912,5.26
harteis01,2023-11-17,NYK,WAS,8.0,5.574240346447245,4.09
harteis01,2023-11-18,NYK,CHO,7.0,5.4994858975912155,5.25
harteis01,2023-11-20,NYK,MIN,4.0,6.128474700615674,6.71
harteis01,2023-11-24,NYK,MIA,5.0,6.021621458101736,6.38
harteis01,2023-11-26,NYK,PHO,5.0,4.466912953266412,4.62
harteis01,2023-11-28,NYK,CHO,6.0,5.496512399104178,5.61
harteis01,2023-11-30,NYK,DET,3.0,3.963998772685012,4.16
harteis01,2023-12-01,NYK,TOR,8.0,7.03503610780216,7.09
harteis01,2023-12-05,NYK,MIL,7.0,4.983490195060287,5.12
harteis01,2023-12-08,NYK,BOS,16.0,12.173443313674067,13.15
harteis01,2023-12-11,NYK,TOR,8.0,7.602676208941902,7.32
harteis01,2023-12-13,NYK,UTA,6.0,11.12338845111686,13.33
harteis01,2023-12-15,NYK,PHO,8.0,7.943384733198634,8.38
harteis01,2023-12-16,NYK,LAC,10.0,7.965238101013015,8.0
harteis01,2023-12-18,NYK,LAL,17.0,12.692838232955781,10.7
harteis01,2023-12-20,NYK,BRK,10.0,10.109033677062865,10.05
harteis01,2023-12-23,NYK,MIL,13.0,15.171751039696263,14.7
harteis01,2023-12-25,NYK,MIL,8.0,8.99110010212206,9.53
harteis01,2023-12-27,NYK,OKC,9.0,10.970315931067868,12.58
harteis01,2023-12-29,NYK,ORL,3.0,5.345543536934162,6.24
harteis01,2023-12-30,NYK,IND,9.0,8.867724674935284,9.03
harteis01,2024-01-01,NYK,MIN,9.0,5.864179999941578,6.36
harteis01,2024-01-03,NYK,CHI,20.0,14.685212558568008,15.9
harteis01,2024-01-05,NYK,PHI,6.0,7.621269119351721,8.81
harteis01,2024-01-06,NYK,WAS,19.0,19.862274115177122,17.87
harteis01,2024-01-09,NYK,POR,14.0,9.953635767580135,11.26
harteis01,2024-01-11,NYK,DAL,15.0,17.054883216805557,16.91
harteis01,2024-01-13,NYK,MEM,20.0,17.03039902884388,16.63
harteis01,2024-01-15,NYK,ORL,12.0,13.47279523816307,13.97
harteis01,2024-01-17,NYK,HOU,11.0,15.474864469491186,17.68
harteis01,2024-01-18,NYK,WAS,17.0,14.327173241245468,13.71
harteis01,2024-01-20,NYK,TOR,4.0,7.329037284635819,7.99
harteis01,2024-01-27,NYK,MIA,6.0,11.336146618343236,10.38
harteis01,2024-01-29,NYK,CHO,4.0,3.8087067576671205,3.88
harteis01,2024-01-30,NYK,UTA,12.0,8.995040039251165,9.7
harteis01,2024-02-01,NYK,IND,19.0,11.753682565820668,9.78
harteis01,2024-02-03,NYK,LAL,15.0,13.596084742163015,14.41
harteis01,2024-02-06,NYK,MEM,9.0,14.058627267234247,12.82
harteis01,2024-02-08,NYK,DAL,4.0,9.326794151868086,9.8
harteis01,2024-02-22,NYK,PHI,2.0,5.282954650045151,5.44
harteis01,2024-02-24,NYK,BOS,7.0,5.367426099050682,5.41
harteis01,2024-02-26,NYK,DET,8.0,4.929792426291375,5.0
harteis01,2024-02-29,NYK,GSW,6.0,6.538471492996626,6.76
harteis01,2024-03-03,NYK,CLE,7.0,7.494354955920106,7.53
harteis01,2024-03-05,NYK,ATL,6.0,5.968350164540536,5.82
harteis01,2024-03-08,NYK,ORL,6.0,6.503748072788027,6.08
harteis01,2024-03-10,NYK,PHI,10.0,8.049565935689358,8.41
harteis01,2024-03-12,NYK,PHI,5.0,5.529883149437275,5.83
harteis01,2024-03-14,NYK,POR,9.0,9.59281844760079,9.4
harteis01,2024-03-16,NYK,SAC,14.0,9.51208448229528,9.62
harteis01,2024-03-18,NYK,GSW,10.0,9.521226641071117,10.05
harteis01,2024-03-21,NYK,DEN,8.0,11.067052906600567,11.59
harteis01,2024-03-23,NYK,BRK,9.0,9.44974368851223,9.33
harteis01,2024-03-25,NYK,DET,10.0,8.886282254660422,8.68
harteis01,2024-03-27,NYK,TOR,4.0,6.3757174657691085,7.63
harteis01,2024-03-29,NYK,SAS,4.0,6.839663860274989,7.0
harteis01,2024-03-31,NYK,OKC,12.0,7.831262785215814,7.95
harteis01,2024-04-02,NYK,MIA,1.0,2.5233428717349353,2.23
harteis01,2024-04-04,NYK,SAC,7.0,9.616260264643595,10.49
harteis01,2024-04-05,NYK,CHI,7.0,3.8502675916106894,5.01
harteis01,2024-04-07,NYK,MIL,10.0,8.500892403811994,8.64
harteis01,2024-04-09,NYK,CHI,4.0,5.460559351691607,6.52
harteis01,2024-04-11,NYK,BOS,13.0,11.613456315915101,11.23
harteis01,2024-04-14,NYK,CHI,13.0,8.503296510531982,7.75
hausesa01,2023-10-25,BOS,NYK,2.0,3.4444043650312226,3.6
hausesa01,2023-10-27,BOS,MIA,1.0,2.900566578976241,2.84
hausesa01,2023-10-30,BOS,WAS,8.0,4.976812128134631,6.03
hausesa01,2023-11-01,BOS,IND,3.0,2.075100055649087,2.1
hausesa01,2023-11-04,BOS,BRK,1.0,4.635288513535981,5.71
hausesa01,2023-11-06,BOS,MIN,4.0,3.4759336607642526,3.75
hausesa01,2023-11-08,BOS,PHI,4.0,2.431627943603623,2.58
hausesa01,2023-11-10,BOS,BRK,2.0,3.0122040786505497,2.43
hausesa01,2023-11-11,BOS,TOR,4.0,3.960537781711951,4.0
hausesa01,2023-11-13,BOS,NYK,4.0,2.959580355728165,2.7
hausesa01,2023-11-15,BOS,PHI,2.0,2.9571364417779464,2.61
hausesa01,2023-11-17,BOS,TOR,3.0,3.496534197173119,3.59
hausesa01,2023-11-19,BOS,MEM,4.0,2.93035063798343,2.66
hausesa01,2023-11-20,BOS,CHO,1.0,1.9614958946512073,1.85
hausesa01,2023-11-22,BOS,MIL,2.0,3.002875350696612,3.2
hausesa01,2023-11-24,BOS,ORL,2.0,1.481093948229162,1.08
hausesa01,2023-11-26,BOS,ATL,4.0,3.038487479368718,2.9
hausesa01,2023-11-28,BOS,CHI,10.0,6.185493828279054,7.19
hausesa01,2023-12-01,BOS,PHI,5.0,4.620184635432584,4.13
hausesa01,2023-12-04,BOS,IND,6.0,8.118592221405487,8.85
hausesa01,2023-12-08,BOS,NYK,3.0,3.9838956976553903,4.26
hausesa01,2023-12-12,BOS,CLE,3.0,4.4510137191019865,4.2
hausesa01,2023-12-14,BOS,CLE,0.0,1.4592635463897776,1.72
hausesa01,2023-12-15,BOS,ORL,7.0,5.045023684938147,4.92
hausesa01,2023-12-17,BOS,ORL,2.0,1.0113102827908962,0.64
hausesa01,2023-12-19,BOS,GSW,3.0,5.071073489687548,4.59
hausesa01,2023-12-20,BOS,SAC,5.0,3.5120664039744187,3.47
hausesa01,2023-12-23,BOS,LAC,2.0,2.5218329120660155,2.68
hausesa01,2023-12-25,BOS,LAL,2.0,3.563320386762701,3.09
hausesa01,2023-12-28,BOS,DET,3.0,2.45940898968087,2.4
hausesa01,2023-12-29,BOS,TOR,9.0,5.614612747013896,5.15
hausesa01,2023-12-31,BOS,SAS,4.0,3.6362998100806196,3.27
hausesa01,2024-01-02,BOS,OKC,1.0,5.115982639318486,3.26
hausesa01,2024-01-05,BOS,UTA,5.0,4.479314194862602,4.82
hausesa01,2024-01-06,BOS,IND,4.0,2.461092852488506,1.97
hausesa01,2024-01-10,BOS,MIN,4.0,4.501670444504562,4.23
hausesa01,2024-01-11,BOS,MIL,4.0,3.9773286599862243,4.0
hausesa01,2024-01-13,BOS,HOU,6.0,5.035781953592903,5.08
hausesa01,2024-01-15,BOS,TOR,5.0,4.553694031136152,4.47
hausesa01,2024-01-17,BOS,SAS,4.0,5.05700887482467,4.81
hausesa01,2024-01-19,BOS,DEN,1.0,2.9514862772933528,2.86
hausesa01,2024-01-21,BOS,HOU,7.0,5.452484363372147,5.67
hausesa01,2024-01-22,BOS,DAL,1.0,0.9337393121359568,0.97
hausesa01,2024-01-25,BOS,MIA,0.0,3.581757473752797,2.42
hausesa01,2024-01-27,BOS,LAC,3.0,1.9929301080085038,1.44
hausesa01,2024-01-29,BOS,NOP,0.0,-0.02413520492696552,0.0
hausesa01,2024-01-30,BOS,IND,2.0,2.5539618466639404,2.39
hausesa01,2024-02-01,BOS,LAL,3.0,1.4888649890466117,0.76
hausesa01,2024-02-04,BOS,MEM,3.0,2.4799950810865874,2.37
hausesa01,2024-02-07,BOS,ATL,5.0,4.037815608264938,4.2
hausesa01,2024-02-09,BOS,WAS,1.0,2.0071691873591564,1.96
hausesa01,2024-02-11,BOS,MIA,0.0,2.47112859368759,3.9
hausesa01,2024-02-13,BOS,BRK,2.0,1.4475836291723516,1.06
hausesa01,2024-02-14,BOS,BRK,5.0,2.5219557576417175,3.79
hausesa01,2024-02-22,BOS,CHI,1.0,1.5954253247150327,1.71
hausesa01,2024-02-24,BOS,NYK,3.0,4.060263731235358,4.53
hausesa01,2024-02-27,BOS,PHI,5.0,2.998249506025045,3.34
hausesa01,2024-03-01,BOS,DAL,4.0,3.491886810479261,3.54
hausesa01,2024-03-03,BOS,GSW,5.0,5.018739677896247,5.13
hausesa01,2024-03-05,BOS,CLE,5.0,4.470890165136279,4.1
hausesa01,2024-03-07,BOS,DEN,0.0,2.405154887955037,3.44
hausesa01,2024-03-09,BOS,PHO,2.0,3.4080305449609836,2.67
hausesa01,2024-03-11,BOS,POR,2.0,0.9452997599547664,0.92
hausesa01,2024-03-12,BOS,UTA,5.0,3.5397905690038134,3.77
hausesa01,2024-03-14,BOS,PHO,4.0,3.062200281613481,2.63
hausesa01,2024-03-17,BOS,WAS,6.0,5.523048970038528,5.3
hausesa01,2024-03-22,BOS,DET,4.0,4.015357623139355,4.01
hausesa01,2024-03-23,BOS,CHI,5.0,5.479105457525637,5.478333333333333
hausesa01,2024-03-25,BOS,ATL,5.0,4.45568960737203,4.31
hausesa01,2024-03-28,BOS,ATL,2.0,3.431483487310462,2.95
hausesa01,2024-03-30,BOS,NOP,3.0,3.952769607482786,3.51
hausesa01,2024-04-01,BOS,CHO,5.0,3.3872386132803287,4.18
hausesa01,2024-04-03,BOS,OKC,2.0,2.4878785976930273,2.43
hausesa01,2024-04-05,BOS,SAC,7.0,6.078019010433842,5.5
hausesa01,2024-04-07,BOS,POR,2.0,2.009668006483003,1.99
hausesa01,2024-04-09,BOS,MIL,5.0,5.967533219961928,6.19
hausesa01,2024-04-11,BOS,NYK,4.0,2.951366980079371,2.75
hausesa01,2024-04-12,BOS,CHO,4.0,4.497003629646749,4.36
hausesa01,2024-04-14,BOS,WAS,5.0,4.500657220645588,4.59
hawkijo01,2023-11-12,NOP,DAL,2.0,1.3849262677149898,1.69
hawkijo01,2023-11-14,NOP,DAL,6.0,6.427346610685285,6.73
hawkijo01,2023-11-17,NOP,DEN,5.0,3.4334331095053847,3.89
hawkijo01,2023-11-18,NOP,MIN,2.0,3.9342527529058553,3.18
hawkijo01,2023-11-20,NOP,SAC,5.0,4.920261036218411,4.89
hawkijo01,2023-11-22,NOP,SAC,2.0,1.8560360785773669,2.02
hawkijo01,2023-11-24,NOP,LAC,4.0,4.466990593075259,4.24
hawkijo01,2023-11-25,NOP,UTA,6.0,3.980255783037439,2.58
hawkijo01,2023-11-27,NOP,UTA,5.0,4.464563153532486,4.64
hawkijo01,2023-11-29,NOP,PHI,5.0,5.476585242642594,5.53
hawkijo01,2023-12-01,NOP,SAS,0.0,2.3788773079085175,3.28
hawkijo01,2023-12-02,NOP,CHI,1.0,2.811497587764881,1.76
hawkijo01,2023-12-07,NOP,LAL,2.0,0.9400162633566242,1.44
hawkijo01,2023-12-11,NOP,MIN,0.0,0.4892809984380174,0.24
hawkijo01,2023-12-13,NOP,WAS,2.0,2.0427189714225116,1.95
hawkijo01,2023-12-15,NOP,CHO,0.0,-0.002610501628661067,0.0
hawkijo01,2023-12-17,NOP,SAS,2.0,1.9832246656515857,1.93
hawkijo01,2023-12-21,NOP,CLE,0.0,0.04767625049479564,0.0
hawkijo01,2023-12-31,NOP,LAL,2.0,1.9773114098386355,1.97
hawkijo01,2024-01-02,NOP,BRK,0.0,0.05497838566636801,0.0
hawkijo01,2024-01-03,NOP,MIN,0.0,1.059226852119504,1.3716666666666666
hawkijo01,2024-01-05,NOP,LAC,1.0,0.5378267851240172,0.21349999999999997
hawkijo01,2024-01-07,NOP,SAC,3.0,1.5460762531602974,2.3425
hawkijo01,2024-01-10,NOP,GSW,1.0,1.0447433266247113,0.99
hawkijo01,2024-01-12,NOP,DEN,0.0,1.5442331835478111,2.6525
hawkijo01,2024-01-13,NOP,DAL,5.0,3.085816567132607,4.44
hawkijo01,2024-01-15,NOP,DAL,1.0,0.5735139842562764,0.47
hawkijo01,2024-01-17,NOP,CHO,6.0,5.705255219698541,4.8
hawkijo01,2024-01-19,NOP,PHO,2.0,1.5839113032490006,1.17
hawkijo01,2024-01-23,NOP,UTA,2.0,4.100803607397114,2.93
hawkijo01,2024-01-26,NOP,OKC,1.0,1.4971771560477267,1.61
hawkijo01,2024-01-27,NOP,MIL,7.0,4.607168031496254,3.88
hawkijo01,2024-01-29,NOP,BOS,3.0,2.114086515663915,1.91
hawkijo01,2024-01-31,NOP,HOU,6.0,6.651175099843939,6.39
hawkijo01,2024-02-02,NOP,SAS,0.0,1.5169868504371906,2.36
hawkijo01,2024-02-05,NOP,TOR,0.0,2.9790469699706468,2.56
hawkijo01,2024-02-07,NOP,LAC,0.0,0.005053136889599242,0.0
hawkijo01,2024-02-09,NOP,LAL,0.0,0.006504775140165998,0.0
hawkijo01,2024-02-10,NOP,POR,3.0,1.5846845365494726,2.4525
hawkijo01,2024-02-22,NOP,HOU,2.0,1.116079862583628,0.34
hawkijo01,2024-02-23,NOP,MIA,3.0,3.035771123680362,3.19
hawkijo01,2024-02-25,NOP,CHI,1.0,1.514901013253592,1.16
hawkijo01,2024-02-27,NOP,NYK,4.0,3.5125767310888474,3.52
hawkijo01,2024-02-28,NOP,IND,0.0,0.5159987391304021,0.65
hawkijo01,2024-03-01,NOP,IND,1.0,2.5646906541449894,3.73
hawkijo01,2024-03-05,NOP,TOR,2.0,1.0077794781453981,1.32
hawkijo01,2024-03-13,NOP,CLE,0.0,0.5040008056770376,0.79
hawkijo01,2024-03-16,NOP,POR,0.0,1.0476491841193538,0.95
hawkijo01,2024-03-21,NOP,ORL,1.0,0.4822864533178335,0.58
hawkijo01,2024-03-22,NOP,MIA,0.0,0.02991897245442195,0.0
hawkijo01,2024-03-24,NOP,DET,1.0,1.0494547995190204,0.89
hawkijo01,2024-03-26,NOP,OKC,0.0,0.04004959982601111,0.0
hawkijo01,2024-03-28,NOP,MIL,1.0,0.9995190502703122,0.98
hawkijo01,2024-03-30,NOP,BOS,0.0,0.0309462636895424,0.0
hawkijo01,2024-04-01,NOP,PHO,1.0,0.9995190502703122,0.98
hawkijo01,2024-04-03,NOP,ORL,0.0,0.03994900929456757,0.0
hawkijo01,2024-04-05,NOP,SAS,3.0,2.0420362128289176,1.858
hawkijo01,2024-04-09,NOP,POR,0.0,0.07020028008494512,0.0
hayesja02,2023-10-24,LAL,DEN,1.0,1.545728501044396,1.73
hayesja02,2023-10-26,LAL,PHO,2.0,1.543489406755882,1.58
hayesja02,2023-10-29,LAL,SAC,2.0,1.49260916890612,1.14
hayesja02,2023-10-30,LAL,ORL,2.0,2.0007166733322466,1.91
hayesja02,2023-11-01,LAL,LAC,2.0,1.9992904551668758,2.28
hayesja02,2023-11-04,LAL,ORL,1.0,1.4864938788614261,1.4266666666666667
hayesja02,2023-11-10,LAL,PHO,1.0,1.4678852742765007,1.3033333333333335
hayesja02,2023-11-12,LAL,POR,0.0,0.4822796325690488,0.25
hayesja02,2023-11-14,LAL,MEM,1.0,0.9967167590286168,0.9999999999999999
hayesja02,2023-11-15,LAL,SAC,1.0,0.4961422370022676,0.21716666666666667
hayesja02,2023-11-17,LAL,POR,1.0,1.0096421434202663,1.0
hayesja02,2023-11-19,LAL,HOU,2.0,1.5305894309577304,1.2699999999999998
hayesja02,2023-11-21,LAL,UTA,2.0,1.5500998090700189,1.4236666666666666
hayesja02,2023-11-22,LAL,DAL,4.0,3.057390176340233,3.51
hayesja02,2023-11-25,LAL,CLE,3.0,2.575285552371314,2.718
hayesja02,2023-11-27,LAL,PHI,2.0,3.0677022715950093,2.41
hayesja02,2023-11-29,LAL,DET,1.0,2.0119798010625507,2.39
hayesja02,2023-12-02,LAL,HOU,0.0,0.9543070366489977,0.96
hayesja02,2023-12-05,LAL,PHO,2.0,1.4468057598745134,1.48
hayesja02,2023-12-07,LAL,NOP,4.0,2.0095929483932737,0.31
hayesja02,2023-12-12,LAL,DAL,4.0,3.0776074069381205,2.84
hayesja02,2023-12-13,LAL,SAS,1.0,2.5629973467241034,2.32
hayesja02,2023-12-15,LAL,SAS,7.0,5.524465417953613,5.92
hayesja02,2023-12-18,LAL,NYK,2.0,1.4844652625311034,1.58
hayesja02,2023-12-20,LAL,CHI,1.0,4.096042325064147,6.25
hayesja02,2023-12-21,LAL,MIN,3.0,2.5105534458382652,2.51
hayesja02,2023-12-23,LAL,OKC,0.0,0.4699651276212609,0.53
hayesja02,2023-12-25,LAL,BOS,1.0,2.0400276870637946,1.57
hayesja02,2023-12-28,LAL,CHO,2.0,1.0157946773681386,1.27
hayesja02,2023-12-31,LAL,NOP,2.0,1.4911321004226437,1.17
hayesja02,2024-01-03,LAL,MIA,0.0,1.038155425773535,0.58
hayesja02,2024-01-11,LAL,PHO,2.0,1.9784790830494248,1.9
hayesja02,2024-01-17,LAL,DAL,0.0,-0.07134298047886747,0.0
hayesja02,2024-01-19,LAL,BRK,0.0,1.049664945941651,0.65
hayesja02,2024-01-21,LAL,POR,1.0,0.5282648789461638,0.1125
hayesja02,2024-01-23,LAL,LAC,0.0,0.03354499943207627,0.0
hayesja02,2024-01-29,LAL,HOU,2.0,1.5663107923138624,1.1125
hayesja02,2024-01-30,LAL,ATL,6.0,3.107523319565029,4.3
hayesja02,2024-02-01,LAL,BOS,10.0,6.253913217304362,6.22
hayesja02,2024-02-03,LAL,NYK,1.0,3.743513205532032,4.43
hayesja02,2024-02-05,LAL,CHO,3.0,6.648106977982024,6.96
hayesja02,2024-02-08,LAL,DEN,6.0,3.405362335314852,3.88
hayesja02,2024-02-09,LAL,NOP,8.0,5.515739268160813,5.06
hayesja02,2024-02-13,LAL,DET,7.0,6.5336203737356975,6.71
hayesja02,2024-02-14,LAL,UTA,0.0,3.950025019908755,7.12
hayesja02,2024-02-22,LAL,GSW,7.0,6.861884642465236,6.92
hayesja02,2024-02-23,LAL,SAS,4.0,1.7851446615109103,1.41
hayesja02,2024-02-25,LAL,PHO,0.0,3.4668587796881725,3.39
hayesja02,2024-02-28,LAL,LAC,2.0,3.0037408738819944,3.03
hayesja02,2024-02-29,LAL,WAS,5.0,2.397014413531824,3.61
hayesja02,2024-03-02,LAL,DEN,4.0,2.963401152975537,2.72
hayesja02,2024-03-04,LAL,OKC,6.0,5.53267911754311,5.65
hayesja02,2024-03-06,LAL,SAC,5.0,4.477105705904893,4.8
hayesja02,2024-03-08,LAL,MIL,1.0,3.437811061307974,2.48
hayesja02,2024-03-10,LAL,MIN,5.0,4.918210466583891,5.04
hayesja02,2024-03-13,LAL,SAC,1.0,0.8296054268162495,0.93
hayesja02,2024-03-16,LAL,GSW,12.0,8.563450177258602,8.22
hayesja02,2024-03-18,LAL,ATL,3.0,2.1117728808506104,2.24
hayesja02,2024-03-22,LAL,PHI,5.0,8.585491735334445,9.63
hayesja02,2024-03-24,LAL,IND,4.0,3.4714796820767537,3.21
hayesja02,2024-03-26,LAL,MIL,4.0,4.4937812372636525,4.2
hayesja02,2024-03-27,LAL,MEM,7.0,5.554999438218885,4.97
hayesja02,2024-03-29,LAL,IND,2.0,3.0255065973106863,2.92
hayesja02,2024-04-02,LAL,TOR,7.0,7.090772346993255,6.66
hayesja02,2024-04-03,LAL,WAS,0.0,0.9516335313000676,1.08
hayesja02,2024-04-06,LAL,CLE,3.0,5.040081899834446,4.9
hayesja02,2024-04-07,LAL,MIN,10.0,5.088023232658784,6.91
hayesja02,2024-04-09,LAL,GSW,6.0,4.507031976732819,4.55
hayesja02,2024-04-12,LAL,MEM,2.0,6.168807862646761,5.69
hayesja02,2024-04-14,LAL,NOP,3.0,4.550203043042676,4.41
haywago01,2023-10-25,CHO,ATL,8.0,5.653378034187698,5.8
haywago01,2023-10-27,CHO,DET,9.0,7.601475728795188,8.18
haywago01,2023-10-30,CHO,BRK,0.0,4.007600649458709,3.72
haywago01,2023-11-01,CHO,HOU,7.0,7.947271228006254,7.99
haywago01,2023-11-04,CHO,IND,6.0,2.8334366369306045,3.98
haywago01,2023-11-05,CHO,DAL,4.0,5.454632031560062,5.05
haywago01,2023-11-08,CHO,WAS,7.0,6.440817146868101,6.7
haywago01,2023-11-10,CHO,WAS,5.0,4.432208040225973,4.47
haywago01,2023-11-12,CHO,NYK,1.0,3.9362746003653832,5.99
haywago01,2023-11-17,CHO,MIL,4.0,4.44577099234481,4.41
haywago01,2023-11-18,CHO,NYK,3.0,1.9147406506800349,1.33
haywago01,2023-11-20,CHO,BOS,5.0,4.479987160670517,4.47
haywago01,2023-11-22,CHO,WAS,9.0,6.075551642945294,3.88
haywago01,2023-11-26,CHO,ORL,5.0,5.0468630044883005,4.96
haywago01,2023-11-28,CHO,NYK,6.0,7.5746823563467895,7.61
haywago01,2023-11-30,CHO,BRK,6.0,5.462104339393373,5.65
haywago01,2023-12-02,CHO,MIN,1.0,3.38883519256534,3.36
