Player ID,Date,Team,Opponent,points,Predicted points (Linear Model),Predicted points (Random Forest)
cunnica01,2023-12-15,det,phi,4.0,12.554973151416627,9.4
cunnica01,2023-12-16,det,mil,25.0,14.84354234911937,13.5
cunnica01,2023-12-16,det,mil,25.0,16.969207090544536,25.06
cunnica01,2023-12-18,det,atl,43.0,40.04886302646926,39.19
cunnica01,2023-12-18,det,atl,43.0,35.99067658150114,39.31
cunnica01,2023-12-21,det,uta,28.0,34.19321893178838,39.08
cunnica01,2023-12-21,det,uta,28.0,31.823315404229668,29.65
cunnica01,2023-12-23,det,brk,22.0,19.67214436498527,24.23
cunnica01,2023-12-23,det,brk,22.0,22.334321534374837,24.88
cunnica01,2023-12-26,det,brk,41.0,30.994497723819656,35.68
cunnica01,2023-12-26,det,brk,41.0,32.20745652944229,32.37
cunnica01,2023-12-28,det,bos,31.0,38.59274371674979,36.18
cunnica01,2023-12-28,det,bos,31.0,35.67583085554117,33.16
cunnica01,2023-12-30,det,tor,30.0,27.328849006635828,30.76
cunnica01,2023-12-30,det,tor,30.0,28.717255500036266,30.22
cunnica01,2024-01-01,det,hou,6.0,17.676410809534026,7.8
cunnica01,2024-01-01,det,hou,6.0,18.544337836573753,12.95
cunnica01,2024-01-03,det,uta,31.0,19.28494794011531,15.0
cunnica01,2024-01-03,det,uta,31.0,22.248359835544925,25.18
cunnica01,2024-01-05,det,gsw,30.0,37.931360695999956,30.74
cunnica01,2024-01-05,det,gsw,30.0,33.40194933117188,30.42
cunnica01,2024-01-07,det,den,3.0,14.794145991218498,15.03
cunnica01,2024-01-07,det,den,3.0,15.745904228169225,16.81
cunnica01,2024-02-22,det,ind,30.0,20.577769435752124,17.85
cunnica01,2024-02-24,det,orl,26.0,31.29825732163377,27.64
cunnica01,2024-02-24,det,orl,26.0,28.54260793608382,26.94
cunnica01,2024-02-26,det,nyk,32.0,27.321214997820505,28.46
cunnica01,2024-02-26,det,nyk,32.0,27.630601393634713,28.31
cunnica01,2024-02-27,det,chi,26.0,27.360066667412525,28.78
cunnica01,2024-02-27,det,chi,26.0,27.09044541610546,26.93
cunnica01,2024-03-01,det,cle,21.0,21.54033525071599,22.2
cunnica01,2024-03-01,det,cle,21.0,23.064384012179246,22.44
cunnica01,2024-03-03,det,orl,9.0,13.8532782081136,10.67
cunnica01,2024-03-03,det,orl,9.0,14.70568592081021,13.67
cunnica01,2024-03-05,det,mia,23.0,16.4616303985434,14.62
cunnica01,2024-03-05,det,mia,23.0,18.005923577216358,22.54
cunnica01,2024-03-07,det,brk,32.0,31.720955659937687,31.14
cunnica01,2024-03-07,det,brk,32.0,28.915889777294858,27.14
cunnica01,2024-03-09,det,dal,33.0,34.215937246126224,32.11
cunnica01,2024-03-09,det,dal,33.0,32.73615849467159,32.56
cunnica01,2024-03-11,det,cho,22.0,26.38196851835022,24.19
cunnica01,2024-03-11,det,cho,22.0,26.898213770146832,25.54
cunnica01,2024-03-13,det,tor,19.0,17.604926963185264,19.7
cunnica01,2024-03-13,det,tor,19.0,19.824675254195263,19.32
cunnica01,2024-03-15,det,mia,11.0,14.90214776765005,12.21
cunnica01,2024-03-15,det,mia,11.0,15.543210226802927,15.16
cunnica01,2024-03-17,det,mia,17.0,14.266201693946464,14.32
cunnica01,2024-03-17,det,mia,17.0,15.158231888495898,16.72
curryse01,2023-11-03,dal,den,0.0,2.0964931524715595,1.03
curryse01,2023-11-18,dal,mil,2.0,6.861293227729351,2.0
curryse01,2023-12-02,dal,okc,12.0,14.064156414705344,11.98
curryse01,2023-12-06,dal,uta,10.0,10.242393254958834,10.9
curryse01,2023-12-06,dal,uta,10.0,10.055313623618801,11.63
curryse01,2023-12-08,dal,por,7.0,7.270534633101256,7.09
curryse01,2023-12-08,dal,por,7.0,7.877701046004996,7.43
curryse01,2023-12-11,dal,mem,6.0,5.586375485805261,6.14
curryse01,2023-12-11,dal,mem,6.0,6.332171586160442,6.23
curryse01,2023-12-12,dal,lal,3.0,4.562721219573153,3.12
curryse01,2023-12-12,dal,lal,3.0,4.901909732579156,3.47
curryse01,2024-01-11,dal,nyk,0.0,1.2611443162674982,0.06
curryse01,2024-01-13,dal,nop,3.0,1.9855876757408348,2.68
curryse01,2024-01-13,dal,nop,3.0,2.111715386086128,2.83
curryse01,2024-01-15,dal,nop,0.0,1.7387068385476867,1.275
curryse01,2024-01-15,dal,nop,0.0,1.4004946824021447,0.0
curryse01,2024-01-17,dal,lal,0.0,0.0,0.0
curryse01,2024-01-17,dal,lal,0.0,0.09823660105111892,0.0
curryse01,2024-02-23,cho,gsw,6.0,7.967644882488862,6.76
curryst01,2023-10-24,gsw,pho,27.0,26.604639520178615,26.4
curryst01,2023-10-24,gsw,pho,27.0,26.259149804714177,26.69
curryst01,2023-10-27,gsw,sac,41.0,33.88008572892552,38.95
curryst01,2023-10-27,gsw,sac,41.0,33.633706628360976,34.67
curryst01,2023-10-29,gsw,hou,24.0,31.84594314980952,34.9
curryst01,2023-10-29,gsw,hou,24.0,30.219304212545595,26.84
curryst01,2023-10-30,gsw,nop,42.0,33.53169071123882,36.55
curryst01,2023-10-30,gsw,nop,42.0,35.84536487179033,37.54
curryst01,2023-11-01,gsw,sac,21.0,31.24610914411837,28.65
curryst01,2023-11-01,gsw,sac,21.0,29.16900903322346,24.6
curryst01,2023-11-03,gsw,okc,30.0,22.969607758677377,27.49
curryst01,2023-11-03,gsw,okc,30.0,25.619375949212902,26.02
curryst01,2023-11-05,gsw,cle,28.0,31.242203378251567,28.72
curryst01,2023-11-05,gsw,cle,28.0,29.616036195968327,28.53
curryst01,2023-11-06,gsw,det,34.0,30.45613564254912,31.84
curryst01,2023-11-06,gsw,det,34.0,30.681952201735584,32.05
curryst01,2023-11-08,gsw,den,23.0,27.75296613199628,25.24
curryst01,2023-11-08,gsw,den,23.0,27.13811938959539,24.22
curryst01,2023-11-11,gsw,cle,30.0,25.247393308135777,25.92
curryst01,2023-11-11,gsw,cle,30.0,26.76220477381456,27.14
curryst01,2023-11-12,gsw,min,38.0,35.739724392441495,35.64
curryst01,2023-11-12,gsw,min,38.0,34.39527766969706,34.99
curryst01,2023-11-28,gsw,sac,29.0,32.44573642365414,31.65
curryst01,2023-11-30,gsw,lac,26.0,24.875162582488336,27.23
curryst01,2023-11-30,gsw,lac,26.0,25.993226440941335,26.48
curryst01,2023-12-02,gsw,lac,22.0,22.598188570956097,23.45
curryst01,2023-12-02,gsw,lac,22.0,23.293267767421675,22.28
curryst01,2023-12-06,gsw,por,31.0,26.170400744134113,26.14
curryst01,2023-12-06,gsw,por,31.0,26.72274987739037,27.24
curryst01,2023-12-08,gsw,okc,34.0,34.938922282327404,32.23
curryst01,2023-12-08,gsw,okc,34.0,33.2130768724423,33.26
curryst01,2023-12-12,gsw,pho,24.0,28.27194684675554,27.13
curryst01,2023-12-12,gsw,pho,24.0,28.479667412329157,26.29
curryst01,2023-12-14,gsw,lac,17.0,18.0294469717781,17.28
curryst01,2023-12-14,gsw,lac,17.0,19.85490190881039,18.31
curryst01,2023-12-16,gsw,brk,37.0,26.89521066253885,30.6
curryst01,2023-12-16,gsw,brk,37.0,27.121733840349698,25.73
curryst01,2023-12-17,gsw,por,7.0,21.126742356379246,24.32
curryst01,2023-12-17,gsw,por,7.0,19.31929577982202,14.94
curryst01,2023-12-19,gsw,bos,33.0,19.89023787534233,17.78
curryst01,2023-12-19,gsw,bos,33.0,23.509768780486375,23.64
curryst01,2023-12-22,gsw,was,30.0,38.297076623491236,31.49
curryst01,2023-12-22,gsw,was,30.0,33.46906052703824,31.1
curryst01,2023-12-23,gsw,por,27.0,25.689678654218596,28.09
curryst01,2023-12-23,gsw,por,27.0,26.615425268124888,28.11
curryst01,2023-12-25,gsw,den,18.0,20.414699427762685,19.66
curryst01,2023-12-25,gsw,den,18.0,21.20760194822151,22.65
curryst01,2023-12-28,gsw,mia,13.0,12.612715566386628,13.96
curryst01,2023-12-28,gsw,mia,13.0,14.49916825596707,14.88
curryst01,2023-12-30,gsw,dal,25.0,18.837326297586074,22.77
curryst01,2023-12-30,gsw,dal,25.0,19.22895778440811,20.76
curryst01,2024-01-02,gsw,orl,36.0,33.587893227913675,32.71
curryst01,2024-01-02,gsw,orl,36.0,31.188010760224024,29.02
curryst01,2024-01-04,gsw,den,30.0,32.9879089370159,34.97
curryst01,2024-01-04,gsw,den,30.0,31.425073543038096,33.79
curryst01,2024-01-05,gsw,det,26.0,25.201420267696946,27.68
curryst01,2024-01-05,gsw,det,26.0,26.501479320980096,27.06
curryst01,2024-01-07,gsw,tor,9.0,16.413437534643847,11.25
curryst01,2024-01-07,gsw,tor,9.0,17.900012096015544,14.73
curryst01,2024-01-10,gsw,nop,15.0,9.64431921310116,12.57
curryst01,2024-01-10,gsw,nop,15.0,11.684965037424147,14.23
curryst01,2024-01-12,gsw,chi,27.0,22.386262743564664,25.28
curryst01,2024-01-12,gsw,chi,27.0,20.738183233056148,20.41
curryst01,2024-01-30,gsw,phi,37.0,39.42542336324047,38.78
curryst01,2024-02-02,gsw,mem,20.0,25.42592467206805,25.36
curryst01,2024-02-02,gsw,mem,20.0,27.62557306505152,31.58
curryst01,2024-02-03,gsw,atl,60.0,39.81976144425475,32.88
curryst01,2024-02-03,gsw,atl,60.0,41.67454438497156,41.48
curryst01,2024-02-05,gsw,brk,29.0,46.1271942175952,43.36
curryst01,2024-02-05,gsw,brk,29.0,40.67268194859091,34.36
curryst01,2024-02-07,gsw,phi,9.0,11.030351088645114,16.6
curryst01,2024-02-07,gsw,phi,9.0,16.557983377270887,16.68
curryst01,2024-02-08,gsw,ind,42.0,26.499095540503554,22.99
curryst01,2024-02-08,gsw,ind,42.0,28.631287890721566,21.14
curryst01,2024-02-10,gsw,pho,30.0,42.88271593877137,35.02
curryst01,2024-02-10,gsw,pho,30.0,37.837287814678405,32.09
curryst01,2024-02-12,gsw,uta,25.0,23.464540580199944,26.44
curryst01,2024-02-12,gsw,uta,25.0,24.9740200038282,25.61
curryst01,2024-02-14,gsw,lac,41.0,31.73241782362961,35.54
curryst01,2024-02-14,gsw,lac,41.0,32.187411899545154,33.3
curryst01,2024-02-15,gsw,uta,16.0,27.434624197830743,25.98
curryst01,2024-02-15,gsw,uta,16.0,26.415680901931182,17.14
curryst01,2024-02-22,gsw,lal,32.0,22.163655716390963,23.73
curryst01,2024-02-22,gsw,lal,32.0,25.139118713307255,23.51
curryst01,2024-02-23,gsw,cho,15.0,22.982640980494175,27.05
curryst01,2024-02-23,gsw,cho,15.0,21.15131800546547,16.08
curryst01,2024-02-25,gsw,den,20.0,15.044631141896398,17.01
curryst01,2024-02-25,gsw,den,20.0,17.695959219546197,19.26
curryst01,2024-02-27,gsw,was,18.0,20.415450822881958,19.35
curryst01,2024-02-27,gsw,was,18.0,19.342928148017258,18.78
curryst01,2024-02-29,gsw,nyk,31.0,24.44799196899332,30.2
curryst01,2024-02-29,gsw,nyk,31.0,24.54064309032441,24.88
curryst01,2024-03-01,gsw,tor,25.0,29.871178645639752,27.7
curryst01,2024-03-01,gsw,tor,25.0,27.734146498546885,25.95
curryst01,2024-03-03,gsw,bos,4.0,12.939004814104154,4.41
curryst01,2024-03-03,gsw,bos,4.0,14.74263618572524,17.67
curryst01,2024-03-06,gsw,mil,29.0,17.151314859018818,11.53
curryst01,2024-03-06,gsw,mil,29.0,19.321568957348013,28.47
curryst01,2024-03-07,gsw,chi,15.0,24.636763559153685,16.31
curryst01,2024-03-07,gsw,chi,15.0,20.86141355602429,19.7
curryst01,2024-03-24,gsw,min,31.0,29.072275352220444,28.99
curryst01,2024-03-26,gsw,mia,17.0,22.94258421835533,17.48
curryst01,2024-03-26,gsw,mia,17.0,22.56601223356946,17.64
curryst01,2024-03-27,gsw,orl,17.0,13.400250236556449,17.42
curryst01,2024-03-27,gsw,orl,17.0,15.961968545886682,16.97
curryst01,2024-03-29,gsw,cho,23.0,20.133359021502237,21.64
curryst01,2024-03-29,gsw,cho,23.0,19.689197019996776,19.48
curryst01,2024-03-31,gsw,sas,33.0,29.494437298314352,32.31
curryst01,2024-03-31,gsw,sas,33.0,28.262648206057065,28.79
curryst01,2024-04-02,gsw,dal,13.0,22.49449021971531,15.48
curryst01,2024-04-02,gsw,dal,13.0,22.019471218020016,16.88
curryst01,2024-04-04,gsw,hou,29.0,20.57972714094584,19.72
curryst01,2024-04-04,gsw,hou,29.0,22.845224757200278,28.38
curryst01,2024-04-05,gsw,dal,28.0,32.97997494840972,28.19
curryst01,2024-04-05,gsw,dal,28.0,30.078895481544272,27.99
daniedy01,2023-11-02,nop,det,10.0,8.795225421134656,9.21
daniedy01,2023-11-04,nop,atl,7.0,8.162019930406288,8.33
daniedy01,2023-11-04,nop,atl,7.0,8.02111306439851,7.72
daniedy01,2023-11-06,nop,den,9.0,7.743091316365798,7.65
daniedy01,2023-11-06,nop,den,9.0,8.283978223479956,8.7
daniedy01,2023-11-08,nop,min,7.0,8.061314758794271,8.27
daniedy01,2023-11-08,nop,min,7.0,7.825390991704428,7.55
daniedy01,2023-11-10,nop,hou,10.0,8.596579951027119,8.55
daniedy01,2023-11-10,nop,hou,10.0,8.770045218614943,9.82
daniedy01,2023-11-12,nop,dal,17.0,14.284488207355862,16.65
daniedy01,2023-11-12,nop,dal,17.0,13.650531753482005,13.36
daniedy01,2023-11-14,nop,dal,10.0,13.073129069271856,16.27
daniedy01,2023-11-14,nop,dal,10.0,12.25245866701984,10.22
daniedy01,2023-11-17,nop,den,10.0,8.171061025997165,10.09
daniedy01,2023-11-17,nop,den,10.0,9.271136395935113,10.0
daniedy01,2023-11-18,nop,min,13.0,11.650623268478341,11.89
daniedy01,2023-11-18,nop,min,13.0,11.725446253340298,11.25
daniedy01,2023-11-20,nop,sac,3.0,8.300618737600434,3.94
daniedy01,2023-11-20,nop,sac,3.0,8.164599037510536,4.72
daniedy01,2023-11-22,nop,sac,8.0,4.652302449108518,6.57
daniedy01,2023-11-22,nop,sac,8.0,5.779352777582824,7.98
daniedy01,2023-11-24,nop,lac,7.0,8.964191408051573,7.13
daniedy01,2023-11-24,nop,lac,7.0,8.21520673269138,7.11
daniedy01,2023-11-25,nop,uta,6.0,6.304046325870151,6.17
daniedy01,2023-11-25,nop,uta,6.0,6.49782620219954,6.26
daniedy01,2023-11-27,nop,uta,2.0,3.871403453150714,2.27
daniedy01,2023-11-27,nop,uta,2.0,4.101631087959942,2.26
daniedy01,2023-11-29,nop,phi,4.0,2.7165143784067767,3.72
daniedy01,2023-11-29,nop,phi,4.0,3.275134835474743,3.98
daniedy01,2023-12-01,nop,sas,2.0,3.1866349406560905,2.42
daniedy01,2023-12-01,nop,sas,2.0,2.969700583489673,2.06
daniedy01,2023-12-02,nop,chi,7.0,4.708121374581764,7.0
daniedy01,2023-12-02,nop,chi,7.0,4.857765686338432,6.99
daniedy01,2023-12-04,nop,sac,0.0,3.588183486195375,0.52
daniedy01,2023-12-04,nop,sac,0.0,3.1405379662255046,0.0
daniedy01,2023-12-07,nop,lal,4.0,1.6148986025558494,1.96
daniedy01,2023-12-07,nop,lal,4.0,2.4066093970999582,3.96
daniedy01,2023-12-11,nop,min,6.0,6.393572317423899,5.79
daniedy01,2023-12-11,nop,min,6.0,5.658010743529409,5.44
daniedy01,2023-12-13,nop,was,2.0,3.915273542532792,2.58
daniedy01,2023-12-13,nop,was,2.0,3.8124905001610765,2.46
daniedy01,2023-12-15,nop,cho,0.0,0.1819391443081469,0.35
daniedy01,2023-12-15,nop,cho,0.0,0.9053118745478633,0.24
daniedy01,2023-12-17,nop,sas,5.0,2.7491247201498115,5.0
daniedy01,2023-12-17,nop,sas,5.0,2.8707768272638794,4.85
daniedy01,2023-12-19,nop,mem,3.0,5.088561659946652,3.05
daniedy01,2023-12-19,nop,mem,3.0,4.361386975258846,3.1
daniedy01,2023-12-21,nop,cle,7.0,5.041432524682239,6.73
daniedy01,2023-12-21,nop,cle,7.0,5.240525001595681,6.26
daniedy01,2023-12-23,nop,hou,0.0,3.4525407382139526,0.26
daniedy01,2023-12-23,nop,hou,0.0,3.1199946180837284,0.0
daniedy01,2023-12-26,nop,mem,11.0,5.765093582217411,8.49
daniedy01,2023-12-26,nop,mem,11.0,6.591415025005105,10.88
daniedy01,2023-12-28,nop,uta,0.0,5.412759363152282,5.48
daniedy01,2023-12-28,nop,uta,0.0,4.13776941901396,0.11
daniedy01,2023-12-31,nop,lal,3.0,0.0,2.63
daniedy01,2023-12-31,nop,lal,3.0,1.4710716177339664,2.97
daniedy01,2024-01-02,nop,brk,7.0,6.265958116391801,6.72
daniedy01,2024-01-02,nop,brk,7.0,5.596706629233157,6.41
daniedy01,2024-01-03,nop,min,7.0,8.219193613500323,6.99
daniedy01,2024-01-03,nop,min,7.0,7.376805161325155,7.0
daniedy01,2024-01-05,nop,lac,2.0,4.415762746158163,2.05
daniedy01,2024-01-05,nop,lac,2.0,4.850808675654438,3.83
daniedy01,2024-01-07,nop,sac,14.0,8.035095158177427,13.89
daniedy01,2024-01-07,nop,sac,14.0,8.434171106131798,13.24
daniedy01,2024-01-10,nop,gsw,8.0,12.71377862714011,8.45
daniedy01,2024-01-10,nop,gsw,8.0,11.045361714306438,8.74
daniedy01,2024-01-12,nop,den,2.0,3.4084556268121347,2.03
daniedy01,2024-01-12,nop,den,2.0,4.532290438551255,4.7
daniedy01,2024-01-13,nop,dal,10.0,6.201953437409072,8.82
daniedy01,2024-01-13,nop,dal,10.0,6.847276925333632,9.82
daniedy01,2024-01-15,nop,dal,2.0,5.806117268397725,7.48
daniedy01,2024-01-15,nop,dal,2.0,4.86242220003835,2.08
daniedy01,2024-01-17,nop,cho,0.0,0.0,0.33
daniedy01,2024-01-17,nop,cho,0.0,0.8837102055294265,0.13
daniedy01,2024-01-19,nop,pho,2.0,1.689546716116614,0.91
daniedy01,2024-01-19,nop,pho,2.0,1.781671458601046,1.98
daniedy01,2024-01-23,nop,uta,0.0,1.3632129824016748,1.51
daniedy01,2024-01-23,nop,uta,0.0,1.0680188922005613,0.01
daniedy01,2024-01-26,nop,okc,5.0,2.7189760502163924,4.99
daniedy01,2024-01-26,nop,okc,5.0,2.805028092789108,4.89
daniedy01,2024-01-27,nop,mil,0.0,2.5857809724818956,3.65
daniedy01,2024-01-27,nop,mil,0.0,2.109133858611248,0.0
daniedy01,2024-01-29,nop,bos,0.0,0.0,0.0
daniedy01,2024-01-29,nop,bos,0.0,0.0,0.0
daniedy01,2024-01-31,nop,hou,9.0,4.8976246791898586,8.45
daniedy01,2024-01-31,nop,hou,9.0,4.7284395528691725,7.54
daniedy01,2024-02-02,nop,sas,2.0,6.261944706729896,1.97
daniedy01,2024-02-02,nop,sas,2.0,4.954242978898285,2.49
daniedy01,2024-02-05,nop,tor,5.0,2.7211043576369303,4.78
daniedy01,2024-02-05,nop,tor,5.0,3.6604344298813345,4.97
daniedy01,2024-02-07,nop,lac,10.0,8.446778371175334,10.0
daniedy01,2024-02-07,nop,lac,10.0,7.750582019764432,8.89
daniedy01,2024-02-09,nop,lal,7.0,8.854612503699428,8.953333333333333
daniedy01,2024-02-09,nop,lal,7.0,8.18269769697103,7.38
daniedy01,2024-04-07,nop,pho,10.0,8.076685177535923,9.68
daniedy01,2024-04-09,nop,por,4.0,6.974859593660248,4.37
daniedy01,2024-04-09,nop,por,4.0,6.8916283932343845,4.11
daniedy01,2024-04-11,nop,sac,10.0,7.404721262447829,6.35
daniedy01,2024-04-11,nop,sac,10.0,8.05414591732442,9.99
daniedy01,2024-04-12,nop,gsw,6.0,8.650839980113522,6.9
daniedy01,2024-04-12,nop,gsw,6.0,7.861678598283285,6.06
daniedy01,2024-04-14,nop,lal,2.0,3.203516482238288,2.06
daniedy01,2024-04-14,nop,lal,2.0,3.98264134607371,3.05
davisan02,2023-10-24,lal,den,17.0,17.426220449558997,16.59
davisan02,2023-10-24,lal,den,17.0,16.728249914944335,16.95
davisan02,2023-10-26,lal,pho,30.0,23.408922468333955,30.1
davisan02,2023-10-26,lal,pho,30.0,22.943153218287662,27.44
davisan02,2023-10-29,lal,sac,30.0,33.95656320038949,30.37
davisan02,2023-10-29,lal,sac,30.0,31.967602648954994,30.32
davisan02,2023-10-30,lal,orl,26.0,26.93893926269783,28.54
davisan02,2023-10-30,lal,orl,26.0,26.76737750061438,28.23
davisan02,2023-11-01,lal,lac,27.0,24.690629600723362,26.22
davisan02,2023-11-01,lal,lac,27.0,25.512768934573906,26.28
davisan02,2023-11-04,lal,orl,28.0,27.263961837842963,27.18
davisan02,2023-11-04,lal,orl,28.0,27.387442358674086,27.25
davisan02,2023-11-06,lal,mia,9.0,18.47046185864415,9.14
davisan02,2023-11-06,lal,mia,9.0,18.855837363964483,10.57
davisan02,2023-11-17,lal,por,16.0,13.54458253289445,14.95
davisan02,2023-11-19,lal,hou,27.0,23.76463522945417,26.87
davisan02,2023-11-19,lal,hou,27.0,22.28132091936979,21.55
davisan02,2023-11-21,lal,uta,26.0,29.20124979686736,26.54
davisan02,2023-11-21,lal,uta,26.0,27.22105671584304,26.45
davisan02,2023-11-22,lal,dal,10.0,17.363549651283314,10.67
davisan02,2023-11-22,lal,dal,10.0,18.457507865150205,13.41
davisan02,2023-11-25,lal,cle,32.0,21.030594278301727,21.74
davisan02,2023-11-25,lal,cle,32.0,22.53488177753554,30.26
davisan02,2023-11-27,lal,phi,17.0,25.564021613849583,20.36
davisan02,2023-11-27,lal,phi,17.0,22.52346391806119,17.89
davisan02,2023-11-29,lal,det,28.0,20.7440696384177,21.71
davisan02,2023-11-29,lal,det,28.0,22.639519668733563,24.02
davisan02,2023-11-30,lal,okc,31.0,31.736872652326788,29.32
davisan02,2023-11-30,lal,okc,31.0,29.6177086304103,29.96
davisan02,2023-12-02,lal,hou,27.0,27.366661306196768,30.17
davisan02,2023-12-02,lal,hou,27.0,27.65561690480557,29.84
davisan02,2023-12-05,lal,pho,27.0,25.113082781370835,26.96
davisan02,2023-12-05,lal,pho,27.0,25.697566186496722,26.88
davisan02,2023-12-07,lal,nop,16.0,21.248285313804132,18.65
davisan02,2023-12-07,lal,nop,16.0,21.86029771193808,20.5
davisan02,2023-12-12,lal,dal,37.0,26.595801822395117,28.61
davisan02,2023-12-12,lal,dal,37.0,27.81317349922061,26.62
davisan02,2023-12-13,lal,sas,37.0,43.71221119557852,36.5
davisan02,2023-12-13,lal,sas,37.0,40.12694865863435,37.48
davisan02,2023-12-25,lal,bos,40.0,32.39032667736417,37.09
davisan02,2023-12-28,lal,cho,26.0,31.83015010383165,36.64
davisan02,2023-12-28,lal,cho,26.0,30.444627718037076,27.43
davisan02,2023-12-30,lal,min,33.0,27.496366657615937,29.75
davisan02,2023-12-30,lal,min,33.0,29.35518628564831,29.5
davisan02,2023-12-31,lal,nop,20.0,26.316004589528973,20.63
davisan02,2023-12-31,lal,nop,20.0,25.98248430027811,21.07
davisan02,2024-01-03,lal,mia,29.0,24.012227601090558,26.43
davisan02,2024-01-03,lal,mia,29.0,25.480798625740597,26.68
davisan02,2024-01-05,lal,mem,31.0,32.678812346477514,29.73
davisan02,2024-01-05,lal,mem,31.0,30.844802896992476,30.33
davisan02,2024-01-07,lal,lac,22.0,25.66650148488639,24.38
davisan02,2024-01-07,lal,lac,22.0,25.748757032987278,23.72
davisan02,2024-01-09,lal,tor,41.0,30.847662407237443,36.13
davisan02,2024-01-09,lal,tor,41.0,31.780904550671146,32.94
davisan02,2024-01-11,lal,pho,13.0,25.835069347878374,31.71
davisan02,2024-01-11,lal,pho,13.0,23.968036795048832,14.62
davisan02,2024-01-13,lal,uta,15.0,7.7279631297548645,15.05
davisan02,2024-01-13,lal,uta,15.0,12.107645668607551,13.49
davisan02,2024-01-15,lal,okc,27.0,21.947313965623216,25.47
davisan02,2024-01-15,lal,okc,27.0,21.08846790315046,23.93
davisan02,2024-01-17,lal,dal,28.0,30.956198912538866,27.58
davisan02,2024-01-17,lal,dal,28.0,28.524629612241455,27.27
davisan02,2024-01-19,lal,brk,26.0,25.25817384965552,27.16
davisan02,2024-01-19,lal,brk,26.0,25.02666032777882,26.12
davisan02,2024-01-21,lal,por,14.0,18.35262369601144,15.34
davisan02,2024-01-21,lal,por,14.0,19.41206986840122,19.61
davisan02,2024-01-23,lal,lac,26.0,20.007060119189347,18.73
davisan02,2024-01-23,lal,lac,26.0,21.752333152243516,25.36
davisan02,2024-01-25,lal,chi,22.0,26.126308563961935,22.7
davisan02,2024-01-25,lal,chi,22.0,24.068699352484877,22.51
davisan02,2024-01-27,lal,gsw,29.0,24.524748699236795,28.09
davisan02,2024-01-27,lal,gsw,29.0,24.936434281926495,27.26
davisan02,2024-01-29,lal,hou,23.0,25.257720390760802,26.31
davisan02,2024-01-29,lal,hou,23.0,24.543196701955686,24.6
davisan02,2024-02-13,lal,det,20.0,18.62214134548436,20.0
davisan02,2024-02-14,lal,uta,37.0,28.171955811406995,35.43
davisan02,2024-02-14,lal,uta,37.0,27.757104482215667,32.47
davisan02,2024-02-22,lal,gsw,27.0,33.48011798729371,33.37
davisan02,2024-02-22,lal,gsw,27.0,30.94546254307607,29.12
davisan02,2024-02-23,lal,sas,28.0,24.34851141131898,27.14
davisan02,2024-02-23,lal,sas,28.0,25.735680890640914,26.8
davisan02,2024-02-25,lal,pho,22.0,24.41971105822398,25.65
davisan02,2024-02-25,lal,pho,22.0,24.675673450163323,24.45
davisan02,2024-02-28,lal,lac,20.0,19.340126821071934,20.59
davisan02,2024-02-28,lal,lac,20.0,20.370237924332415,20.76
davisan02,2024-02-29,lal,was,40.0,29.632511480133104,37.18
davisan02,2024-02-29,lal,was,40.0,29.316273156418227,32.65
davisan02,2024-03-02,lal,den,17.0,27.70373601298217,24.16
davisan02,2024-03-02,lal,den,17.0,25.679196045627613,18.04
davisan02,2024-03-04,lal,okc,24.0,16.84592721443486,23.82
davisan02,2024-03-04,lal,okc,24.0,19.938265060979532,21.98
davisan02,2024-03-06,lal,sac,14.0,19.182843312354272,16.67
davisan02,2024-03-06,lal,sac,14.0,18.489344215665774,15.05
davisan02,2024-03-08,lal,mil,22.0,18.108976588654613,19.28
davisan02,2024-03-08,lal,mil,22.0,19.226605325662845,21.5
davisan02,2024-03-10,lal,min,27.0,26.809135794338182,26.08
davisan02,2024-03-10,lal,min,27.0,25.024722109737155,24.26
davisan02,2024-03-13,lal,sac,22.0,23.538981179395606,23.0
davisan02,2024-03-13,lal,sac,22.0,23.095606574262767,22.39
davisan02,2024-03-16,lal,gsw,8.0,13.314228394468529,9.15
davisan02,2024-03-16,lal,gsw,8.0,14.445400167087461,9.23
davisan02,2024-03-18,lal,atl,22.0,15.352251930859744,9.83
davisan02,2024-03-18,lal,atl,22.0,17.2290138583895,21.58
davisan02,2024-03-22,lal,phi,23.0,26.938772838979865,22.12
davisan02,2024-03-22,lal,phi,23.0,24.44355626986549,22.71
davisan02,2024-03-24,lal,ind,36.0,28.563013575529567,31.27
davisan02,2024-03-24,lal,ind,36.0,28.110420198397343,31.17
davisan02,2024-03-26,lal,mil,34.0,37.30751613646507,34.83
davisan02,2024-03-26,lal,mil,34.0,35.29896262515539,34.71
davisan02,2024-04-06,lal,cle,22.0,26.380920529980195,22.89
davisan02,2024-04-07,lal,min,4.0,9.772722274421664,4.82
davisan02,2024-04-07,lal,min,4.0,12.366330365264897,15.34
derozde01,2023-10-30,chi,ind,20.0,18.510974569128408,20.05
derozde01,2023-11-01,chi,dal,16.0,18.196392123839203,16.52
derozde01,2023-11-01,chi,dal,16.0,18.432680267806546,16.77
derozde01,2023-11-03,chi,brk,24.0,20.364966378369132,21.44
derozde01,2023-11-03,chi,brk,24.0,20.8341087607051,20.16
derozde01,2023-11-04,chi,den,17.0,20.617616996827365,20.24
derozde01,2023-11-04,chi,den,17.0,19.303621691794348,17.16
